work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,senior,Full-time,data scientist,170000.0,USD,170000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,135000.0,USD,135000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,data architect,167500.0,USD,167500,United States,In-person,United States,M,Data Architecture and Modeling
2023,Mid-level,Full-time,data architect,106500.0,USD,106500,United States,In-person,United States,M,Data Architecture and Modeling
2023,senior,,data scientist,195000.0,USD,195000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,160000.0,USD,160000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,data engineer,146000.0,USD,146000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,data engineer,,USD,75000,United States,In-person,United States,M,Data Engineering
2022,entry,Full-time,,,EUR,59888,Netherlands,Remote,Netherlands,L,Data Engineering
2023,exec,,data engineer,286000.0,USD,286000,United States,Remote,United States,M,Data Engineering
2023,exec,Full-time,data engineer,207000.0,USD,207000,United States,Remote,United States,M,Data Engineering
2023,senior,,data analyst,100000.0,USD,100000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data analyst,80000.0,USD,80000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data engineer,223250.0,USD,223250,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,,USD,178600,United States,In-person,United States,M,Data Engineering
2023,exec,Full-time,director of data science,353200.0,USD,353200,United States,In-person,United States,M,Data Science and Research
2023,exec,Full-time,director of data science,249300.0,USD,249300,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,,230000.0,USD,230000,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,machine learning scientist,220000.0,USD,220000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,data scientist,297300.0,USD,297300,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,,USD,198200,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,research scientist,210000.0,USD,210000,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,research scientist,151800.0,USD,151800,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,200000.0,USD,200000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,1700000.0,USD,170000,United States,Remote,United States,M,Data Science and Research
2023,senior,,data scientist,317070.0,USD,317070,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,170730.0,USD,170730,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data engineer,128000.0,USD,128000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,,81500.0,USD,81500,United States,In-person,United States,M,Data Engineering
2023,entry,Full-time,business data analyst,20000.0,EUR,21593,Spain,In-person,Spain,M,Data Analysis
2023,senior,Full-time,ai developer,108000.0,USD,108000,Ukraine,In-person,Ukraine,M,Machine Learning and AI
2023,senior,Full-time,ai developer,60000.0,USD,60000,Ukraine,In-person,Ukraine,M,Machine Learning and AI
2023,Mid-level,,mlops engineer,134000.0,USD,134000,United States,Remote,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,mlops engineer,124000.0,USD,124000,United States,Remote,United States,M,Machine Learning and AI
2023,senior,Full-time,data engineer,171250.0,USD,171250,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,113750.0,USD,113750,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,165000.0,USD,165000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,132300.0,USD,132300,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data scientist,225000.0,USD,225000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,175000.0,USD,175000,,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data engineer,230000.0,USD,230000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,124500.0,USD,124500,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,,247500.0,USD,247500,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,machine learning engineer,172200.0,USD,172200,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,data analyst,175000.0,USD,175000,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,,145000.0,USD,145000,United States,In-person,United States,M,Data Analysis
2023,senior,,data analyst,148700.0,USD,148700,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,125600.0,USD,125600,,In-person,United States,M,Data Analysis
2023,senior,,,145000.0,USD,145000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,115000.0,USD,115000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,research scientist,200000.0,USD,200000,United States,In-person,United States,M,Data Science and Research
2023,senior,Contract,research scientist,150000.0,USD,150000,United States,In-person,United States,M,Data Science and Research
2023,entry,Full-time,research engineer,160000.0,USD,160000,United States,In-person,United States,M,Data Science and Research
2023,entry,Full-time,research engineer,120000.0,USD,120000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data analyst,185000.0,USD,185000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data analyst,,USD,120250,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data scientist,275300.0,USD,275300,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,183000.0,USD,183000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data architect,170000.0,USD,170000,United States,Remote,United States,M,Data Architecture and Modeling
2023,senior,Full-time,data architect,125000.0,USD,125000,United States,Remote,United States,M,Data Architecture and Modeling
2023,Mid-level,Full-time,data architect,167500.0,USD,167500,United States,In-person,United States,M,Data Architecture and Modeling
2023,Mid-level,Full-time,,106500.0,USD,106500,United States,In-person,United States,M,Data Architecture and Modeling
2023,senior,Full-time,research scientist,250000.0,USD,250000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,research scientist,200000.0,USD,200000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,,machine learning engineer,135000.0,USD,135000,United States,Hybrid,United States,L,Machine Learning and AI
2023,senior,Full-time,machine learning engineer,216000.0,USD,216000,,Remote,United States,M,Machine Learning and AI
2023,senior,Full-time,machine learning engineer,184000.0,USD,184000,United States,Remote,United States,M,Machine Learning and AI
2023,senior,Full-time,,180000.0,USD,180000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data engineer,165000.0,USD,165000,United States,Remote,United States,M,Data Engineering
2023,senior,Part-time,data scientist,185900.0,USD,185900,United States,In-person,United States,M,Data Science and Research
2023,senior,,data scientist,129300.0,USD,129300,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data engineer,145000.0,USD,145000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,120000.0,USD,120000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,data engineer,143865.0,USD,143865,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,data engineer,115092.0,USD,115092,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Freelance,machine learning engineer,130000.0,USD,130000,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,,machine learning engineer,90000.0,USD,90000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,data scientist,173000.0,USD,173000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,,132000.0,USD,132000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,,208049.0,USD,208049,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,128500.0,USD,128500,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,analytics engineer,179820.0,USD,179820,United States,In-person,United States,M,Leadership and Management
2023,senior,Full-time,analytics engineer,143860.0,USD,143860,United States,In-person,United States,M,Leadership and Management
2023,senior,Full-time,data engineer,167500.0,USD,167500,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,,,USD,106500,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data scientist,275300.0,USD,275300,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,,183500.0,USD,183500,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,data engineer,149600.0,USD,149600,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,data engineer,,USD,102000,,In-person,United States,M,Data Engineering
2023,exec,Full-time,data scientist,145000.0,USD,145000,United States,In-person,United States,M,Data Science and Research
2023,exec,Full-time,,,USD,100000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,,1900000.0,USD,190000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data analyst,95000.0,USD,95000,,Remote,United States,M,Data Analysis
2023,senior,Full-time,data analyst,153600.0,USD,153600,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,106800.0,USD,106800,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,,90000.0,EUR,97171,Ireland,In-person,Ireland,M,Data Science and Research
2023,Mid-level,Full-time,data scientist,,EUR,80976,Ireland,In-person,Ireland,M,Data Science and Research
2023,Mid-level,Full-time,data analyst,128000.0,USD,128000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,,,,USD,85000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,data engineer,151000.0,USD,151000,United States,In-person,United States,M,Data Engineering
